event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_21,21,1875301,1242,1253,01:56.2,01:57.3,1,56,1.1,1,2,right_to_left,8,player_possession,815170,H. Hershfelt,14,RM,2333,Washington,25.64,-1.91,3,center,3,attacking_third,False,26.82,-4.3,3,center,3,attacking_third,False,3,drawing,0,0,15,2,False,False,False,False,7,True,2,finish,8,low_block,5,chaotic,5,chaotic,3,quick_break,12,defending_quick_break,,,,,False,False,2.34,-63.72,4,sideway_right,False,False,8.62,1,jogging,3.66,1.58,-2.08,40.77,39.22,15.13,12.4,-2.73,11.73,13.28,1.55,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,-171.71,2,backward,7.49,1,short,1,successful,7_62,False,119153,T. Rodman,17.0,RW,36.03,-23.22,5,wide_right,3,attacking_third,False,31.29,-32.12,5,wide_right,3,attacking_third,False,0.9492,False,0.0078,False,4,0,0,0,0,0,2,0,0,4,0,4,2,2,3,5,6,False,,,,,,,,,,21.04,2,medium,-64.04,4,sideway_right,16.43,2,medium,-49.07,4,sideway_right,True,9,7,2,9,9,0,True,True,True,True,False
8_22,22,1875301,1282,1316,02:00.2,02:03.6,2,0,3.4,1,2,right_to_left,8,player_possession,119153,T. Rodman,17,RW,2333,Washington,31.29,-32.12,5,wide_right,3,attacking_third,False,29.65,-29.72,5,wide_right,3,attacking_third,False,3,drawing,0,0,15,3,False,True,True,False,7,True,2,finish,8,low_block,5,chaotic,5,chaotic,3,quick_break,12,defending_quick_break,,,,,False,False,5.21,124.35,3,sideway_left,False,False,8.87,1,jogging,7.49,1.9,-5.59,38.97,41.11,7.68,11.46,3.78,13.53,11.39,-2.14,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-49.07,4,sideway_right,16.43,2,medium,2,unsuccessful,7_66,,662391,R. Kouassi,16.0,LW,38.43,9.01,3,center,3,attacking_third,True,,,,,,,,0.5185,True,0.0282,True,6,1,0,0,0,0,4,2,0,3,1,1,6,0,4,4,3,True,4411.0,2,,False,False,,,,,39.71,3,long,77.23,3,sideway_left,,,,,,,True,8,4,4,8,7,-1,True,True,True,True,False
8_23,23,1875301,1339,1339,02:05.9,02:05.9,2,5,0.0,1,1,left_to_right,8,player_possession,817541,C. Dyke,8,RB,2334,Orlando Pride,-44.76,-6.55,3,center,1,defensive_third,False,-44.76,-6.55,3,center,1,defensive_third,False,3,drawing,0,0,16,1,True,True,True,True,1,True,5,chaotic,5,chaotic,8,low_block,2,finish,8,low_block,2,finish,,,,,False,False,0.0,-156.87,2,backward,,,8.09,1,jogging,1.95,1.95,0.0,-7.5,-7.5,37.26,37.26,0.0,60.0,60.0,0.0,False,False,2,pass_interception,1,pass,True,False,False,False,True,False,False,,,,,,,2,unsuccessful,,,151602,A. Watt,17.0,RW,-31.4,-9.36,4,half_space_right,1,defensive_third,False,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,0,True,True,True,True,False
8_24,24,1875301,1340,1366,02:06.0,02:08.6,2,6,2.6,1,2,right_to_left,8,player_possession,662391,R. Kouassi,16,LW,2333,Washington,43.0,7.24,3,center,3,attacking_third,True,42.69,17.32,2,half_space_left,3,attacking_third,True,3,drawing,0,0,17,1,True,False,False,True,5,True,2,finish,8,low_block,9,medium_block,1,create,5,chaotic,5,chaotic,,,,,False,False,10.16,91.76,3,sideway_left,True,False,13.83,1,jogging,2.04,0.11,-1.93,45.09,45.66,2.09,2.97,0.88,7.41,6.84,-0.57,False,False,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_72,True,59727,C. Krueger,2.0,LB,35.65,15.69,2,half_space_left,3,attacking_third,False,35.38,18.64,2,half_space_left,3,attacking_third,False,0.3465,True,0.0249,True,4,1,0,0,0,0,1,3,0,1,0,2,2,1,1,2,2,False,,,,,,,,,,7.23,1,short,-166.96,2,backward,5.39,1,short,-124.72,4,sideway_right,False,3,7,-4,3,3,0,True,True,True,True,False
8_25,25,1875301,1382,1390,02:10.2,02:11.0,2,10,0.8,1,2,right_to_left,8,player_possession,59727,C. Krueger,2,LB,2333,Washington,35.38,18.64,2,half_space_left,3,attacking_third,False,35.03,19.82,2,half_space_left,3,attacking_third,False,3,drawing,0,0,17,2,False,True,True,False,5,True,2,finish,8,low_block,9,medium_block,1,create,5,chaotic,5,chaotic,,,,,False,False,1.24,106.52,3,sideway_left,,,5.65,1,jogging,4.32,2.04,-2.28,43.71,42.11,8.33,7.08,-1.25,8.79,10.39,1.6,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,-124.72,4,sideway_right,5.39,1,short,2,unsuccessful,7_76,,62527,A. Hatch,19.0,CF,41.72,5.34,3,center,3,attacking_third,True,,,,,,,,0.4824,True,0.0241,True,3,0,0,0,0,0,2,1,0,2,0,2,3,1,2,3,3,False,,,,,,,,,,15.95,2,medium,-65.2,4,sideway_right,,,,,,,True,7,1,6,7,7,0,True,True,True,False,False
8_26,26,1875301,1401,1401,02:12.1,02:12.1,2,12,0.0,1,1,left_to_right,8,player_possession,151151,H. McCutcheon,12,LM,2334,Orlando Pride,-38.11,-3.75,3,center,1,defensive_third,False,-38.11,-3.75,3,center,1,defensive_third,False,3,drawing,0,0,17,1,True,True,True,True,5,True,14,disruption,14,disruption,9,medium_block,1,create,5,chaotic,5,chaotic,,,,,False,False,0.0,-38.77,1,forward,,,6.13,1,jogging,3.81,3.81,0.0,-8.03,-8.03,30.08,30.08,0.0,60.53,60.53,0.0,True,True,2,pass_interception,1,pass,True,False,False,False,True,False,False,,,,,,,2,unsuccessful,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,False,False,True,True,False
8_27,27,1875301,1413,1429,02:13.3,02:14.9,2,13,1.6,1,2,right_to_left,8,player_possession,68518,L. Santos,12,LM,2333,Washington,29.22,12.55,2,half_space_left,3,attacking_third,False,29.5,13.08,2,half_space_left,3,attacking_third,False,3,drawing,0,0,17,1,True,False,False,True,5,True,2,finish,8,low_block,9,medium_block,1,create,5,chaotic,5,chaotic,,,,,True,False,1.24,62.15,3,sideway_left,,,2.87,1,jogging,3.9,0.68,-3.22,38.96,38.3,9.74,8.8,-0.94,13.54,14.2,0.66,True,True,2,pass_interception,1,pass,False,False,False,False,False,False,False,,,,,,,1,successful,7_80,False,662391,R. Kouassi,16.0,LW,28.98,26.77,1,wide_left,3,attacking_third,False,41.09,27.54,1,wide_left,3,attacking_third,False,0.9658,False,0.0101,False,4,0,0,0,0,0,2,0,0,3,1,2,4,1,2,3,5,False,,,,,,,,,,13.7,1,short,92.18,3,sideway_left,17.59,2,medium,109.32,3,sideway_left,False,8,3,5,8,9,1,True,True,False,True,False
8_28,28,1875301,1454,1491,02:17.4,02:21.1,2,17,3.7,1,2,right_to_left,8,player_possession,662391,R. Kouassi,16,LW,2333,Washington,41.09,27.54,1,wide_left,3,attacking_third,False,47.44,16.89,2,half_space_left,3,attacking_third,True,3,drawing,0,0,17,2,False,True,True,False,5,True,2,finish,8,low_block,9,medium_block,1,create,5,chaotic,5,chaotic,,,,,True,False,12.55,-59.19,4,sideway_right,False,True,12.77,1,jogging,7.74,1.76,-5.98,43.24,47.47,2.15,0.03,-2.12,9.26,5.03,-4.23,False,False,1,pass_reception,2,shot,False,False,True,False,False,False,False,109.32,3,sideway_left,17.59,2,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,3,0,0,1,2,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,True,True,True,,False
8_29,29,1875301,1677,1725,02:39.7,02:44.5,2,39,4.8,1,1,left_to_right,8,player_possession,149873,A. Moorhouse,1,GK,2334,Orlando Pride,-41.6,1.0,3,center,1,defensive_third,False,-37.71,0.12,3,center,1,defensive_third,False,3,drawing,0,0,19,1,True,True,True,True,1,True,6,direct,15,defending_direct,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,False,False,5.27,-12.75,1,forward,False,False,3.96,1,jogging,9.06,7.82,-1.24,3.95,6.78,45.55,44.49,-1.06,48.55,45.72,-2.83,False,False,13,unknown,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_88,,62445,B. Banda,19.0,CF,3.81,-0.65,3,center,2,middle_third,False,,,,,,,,0.6239,True,0.0032,False,6,0,3,0,3,0,4,0,0,5,1,3,3,1,4,8,8,True,4132.0,3,True,True,False,2,second_last,1,through,41.53,3,long,-1.06,1,forward,,,,,,,True,10,2,8,10,10,0,True,True,,True,False
8_30,30,1875301,1800,1800,02:52.0,02:52.0,2,52,0.0,1,2,right_to_left,8,player_possession,149990,T. McKeown,6,RCB,2333,Washington,-28.31,5.53,3,center,1,defensive_third,False,-28.31,5.53,3,center,1,defensive_third,False,3,drawing,0,0,20,1,True,True,True,True,1,True,5,chaotic,5,chaotic,8,low_block,2,finish,15,defending_direct,6,direct,,,12,throw_in_against,False,False,0.0,173.07,2,backward,,,13.17,1,jogging,2.07,2.07,0.0,12.94,12.94,41.25,41.25,0.0,39.56,39.56,0.0,False,False,4,recovery,3,clearance,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,,,False
8_31,31,1875301,2040,2088,03:16.0,03:20.8,3,16,4.8,1,1,left_to_right,8,player_possession,22542,Marta,19,CF,2334,Orlando Pride,31.33,-26.22,5,wide_right,3,attacking_third,False,16.42,-30.69,5,wide_right,2,middle_third,False,3,drawing,0,0,21,1,True,False,True,True,2,False,2,finish,8,low_block,1,create,9,medium_block,5,chaotic,5,chaotic,11,throw_in_for,,,False,False,16.87,-163.31,2,backward,False,False,12.52,1,jogging,1.21,0.92,-0.29,42.55,35.09,11.22,18.67,7.45,9.95,17.41,7.46,True,True,7,throw_in_reception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_94,True,149954,K. Strom,4.0,LCB,-1.77,-12.18,4,half_space_right,2,middle_third,False,-3.6,4.06,3,center,2,middle_third,False,0.9763,False,0.0007,False,4,1,0,0,0,0,2,0,0,4,0,2,2,1,2,6,4,True,442.0,3,False,False,False,,,,,25.95,2,medium,134.5,3,sideway_left,20.2,2,medium,155.81,2,backward,False,9,10,-1,9,8,-1,True,True,,True,False
8_32,32,1875301,2128,2128,03:24.8,03:24.8,3,24,0.0,1,1,left_to_right,8,player_possession,149954,K. Strom,4,LCB,2334,Orlando Pride,-3.66,4.54,3,center,2,middle_third,False,-3.66,4.54,3,center,2,middle_third,False,3,drawing,0,0,22,1,False,False,False,True,2,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,0.0,90.46,3,sideway_left,,,18.06,2,running,8.09,8.09,0.0,26.71,26.71,30.37,30.37,0.0,25.79,25.79,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,155.81,2,backward,20.2,2,medium,1,successful,7_95,False,149882,K. Abello,2.0,LB,2.67,19.81,2,half_space_left,2,middle_third,False,2.6,24.6,1,wide_left,2,middle_third,False,0.9922,False,0.0014,False,1,1,0,0,0,0,1,0,0,1,0,,,,,8,8,True,532.0,3,False,False,False,,,,,16.53,2,medium,67.48,3,sideway_left,13.29,1,short,45.09,3,sideway_left,True,10,9,1,10,10,0,True,True,True,True,False
8_33,33,1875301,2143,2168,03:26.3,03:28.8,3,26,2.5,1,1,left_to_right,8,player_possession,149882,K. Abello,2,LB,2334,Orlando Pride,2.6,24.6,1,wide_left,2,middle_third,False,4.86,28.25,1,wide_left,2,middle_third,False,3,drawing,0,0,24,2,False,False,False,False,4,True,1,create,9,medium_block,5,chaotic,5,chaotic,2,finish,8,low_block,,,,,False,False,5.54,58.24,3,sideway_left,False,False,8.25,1,jogging,8.24,1.14,-7.1,26.79,28.23,24.19,23.37,-0.82,25.71,24.27,-1.44,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,45.09,3,sideway_left,13.29,1,short,1,successful,7_99,False,149954,K. Strom,4.0,LCB,-9.83,18.89,2,half_space_left,2,middle_third,False,-11.7,21.69,1,wide_left,2,middle_third,False,0.9968,False,0.0004,False,4,2,1,0,1,0,2,0,0,4,0,3,3,2,2,6,7,True,442.0,3,False,False,False,,,,,17.42,2,medium,-147.5,2,backward,16.33,2,medium,-140.44,2,backward,False,8,10,-2,8,9,1,True,True,True,True,False
8_34,34,1875301,2180,2192,03:30.0,03:31.2,3,30,1.2,1,1,left_to_right,8,player_possession,149954,K. Strom,4,LCB,2334,Orlando Pride,-11.7,21.69,1,wide_left,2,middle_third,False,-11.78,24.69,1,wide_left,2,middle_third,False,3,drawing,0,0,24,3,False,False,False,False,4,True,1,create,9,medium_block,5,chaotic,5,chaotic,2,finish,8,low_block,,,,,False,False,3.03,91.53,3,sideway_left,False,False,9.04,1,jogging,8.44,3.59,-4.84,26.08,23.53,37.78,35.31,-2.47,26.42,28.97,2.55,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-140.44,2,backward,16.33,2,medium,1,successful,7_100,False,151151,H. McCutcheon,12.0,LM,3.62,21.06,1,wide_left,2,middle_third,False,3.56,23.2,1,wide_left,2,middle_third,False,0.7976,False,0.0016,False,3,0,3,2,1,0,3,0,0,2,1,0,3,0,3,8,9,True,442.0,3,True,False,False,1,first,2,around,15.82,2,medium,-13.26,1,forward,16.04,2,medium,-16.25,1,forward,True,10,7,3,10,10,0,True,True,True,True,False
8_35,35,1875301,2203,2211,03:32.3,03:33.1,3,32,0.8,1,1,left_to_right,8,player_possession,151151,H. McCutcheon,12,LM,2334,Orlando Pride,3.56,23.2,1,wide_left,2,middle_third,False,4.66,24.86,1,wide_left,2,middle_third,False,3,drawing,0,0,24,4,False,False,False,False,4,True,1,create,9,medium_block,5,chaotic,5,chaotic,2,finish,8,low_block,,,,,False,False,1.99,56.47,3,sideway_left,,,8.86,1,jogging,3.76,2.23,-1.54,21.54,20.83,17.98,16.17,-1.81,30.96,31.67,0.71,True,True,1,pass_reception,1,pass,False,True,False,False,False,False,False,-16.25,1,forward,16.04,2,medium,1,successful,7_104,False,149882,K. Abello,2.0,LB,2.56,33.19,1,wide_left,2,middle_third,False,7.5,33.73,1,wide_left,2,middle_third,False,0.8157,False,0.0033,False,2,1,1,0,1,0,1,0,0,1,1,2,2,1,1,4,4,True,442.0,3,False,False,False,,,,,8.59,1,short,104.15,3,sideway_left,8.01,1,short,113.62,3,sideway_left,False,7,7,0,7,7,0,True,True,True,True,False
8_36,36,1875301,2222,2222,03:34.2,03:34.2,3,34,0.0,1,1,left_to_right,8,player_possession,149882,K. Abello,2,LB,2334,Orlando Pride,7.92,33.74,1,wide_left,2,middle_third,False,7.92,33.74,1,wide_left,2,middle_third,False,3,drawing,0,0,24,5,False,True,True,False,4,True,1,create,9,medium_block,5,chaotic,5,chaotic,2,finish,8,low_block,,,,,False,False,0.0,3.86,1,forward,,,,,,3.59,3.59,0.0,23.61,23.61,15.69,15.69,0.0,28.89,28.89,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,113.62,3,sideway_left,8.01,1,short,2,unsuccessful,7_106,,63540,Adriana,16.0,LW,17.22,28.89,1,wide_left,2,middle_third,False,,,,,,,,0.7857,False,0.0066,False,3,0,2,0,1,1,2,1,0,1,1,,,,,4,4,True,442.0,3,False,True,False,2,second_last,2,around,10.49,1,short,-27.54,1,forward,,,,,,,True,7,4,3,7,7,0,True,True,True,True,True
8_37,37,1875301,2232,2232,03:35.2,03:35.2,3,35,0.0,1,2,right_to_left,8,player_possession,627216,P. Metayer,8,RB,2333,Washington,-21.9,-29.61,5,wide_right,1,defensive_third,False,-21.9,-29.61,5,wide_right,1,defensive_third,False,3,drawing,0,0,25,1,True,False,False,True,2,True,5,chaotic,5,chaotic,12,defending_quick_break,3,quick_break,9,medium_block,1,create,,,,,False,False,0.0,-147.23,2,backward,,,7.41,1,jogging,3.35,3.35,0.0,8.5,8.5,30.4,30.4,0.0,44.0,44.0,0.0,False,False,2,pass_interception,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,7_109,False,815170,H. Hershfelt,14.0,RM,-13.98,-25.69,5,wide_right,2,middle_third,False,-15.84,-24.94,5,wide_right,2,middle_third,False,0.8964,False,0.0003,False,2,0,0,0,0,0,2,0,0,1,1,,,,,6,6,False,,,,,,,,,,8.84,1,short,26.33,1,forward,9.89,1,short,26.75,1,forward,True,8,7,1,8,8,0,True,True,True,True,False
8_38,38,1875301,2239,2274,03:35.9,03:39.4,3,35,3.5,1,2,right_to_left,8,player_possession,815170,H. Hershfelt,14,RM,2333,Washington,-15.84,-24.94,5,wide_right,2,middle_third,False,-18.1,-15.05,4,half_space_right,1,defensive_third,False,3,drawing,0,0,25,2,False,True,True,False,2,True,5,chaotic,5,chaotic,12,defending_quick_break,3,quick_break,9,medium_block,1,create,,,,,False,False,10.43,102.87,3,sideway_left,False,True,11.36,1,jogging,6.17,2.37,-3.8,7.39,5.13,23.23,23.23,0.0,45.11,47.37,2.26,True,True,1,pass_reception,5,possession_loss,False,False,True,False,False,False,False,26.75,1,forward,9.89,1,short,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0,3,0,0,8,0,4,3,2,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,-1,True,True,True,,False
8_39,39,1875301,2278,2333,03:39.8,03:45.3,3,39,5.5,1,1,left_to_right,8,player_possession,62445,B. Banda,19,CF,2334,Orlando Pride,20.58,12.4,2,half_space_left,3,attacking_third,False,31.89,13.77,2,half_space_left,3,attacking_third,False,3,drawing,0,0,26,1,True,False,False,True,2,True,3,quick_break,12,defending_quick_break,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,True,False,18.3,6.91,1,forward,False,False,12.13,1,jogging,1.6,0.95,-0.64,27.45,39.35,6.87,7.46,0.59,25.05,13.15,-11.9,True,True,4,recovery,2,shot,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,0,0,0,3,2,3,0,0,3,4,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,-1,True,True,,,False
8_40,40,1875301,2346,2383,03:46.6,03:50.3,3,46,3.7,1,1,left_to_right,8,player_possession,63540,Adriana,16,LW,2334,Orlando Pride,37.87,13.22,2,half_space_left,3,attacking_third,True,48.34,17.83,2,half_space_left,3,attacking_third,True,3,drawing,0,0,26,2,False,True,True,False,2,True,3,quick_break,12,defending_quick_break,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,12.52,23.76,1,forward,False,False,12.12,1,jogging,1.68,1.51,-0.17,42.2,48.58,4.33,0.24,-4.09,10.3,3.92,-6.38,False,False,3,keep_possession,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_123,,62445,B. Banda,19.0,CF,35.36,14.81,2,half_space_left,3,attacking_third,False,,,,,,,,0.0718,True,0.0309,True,3,0,0,0,0,0,1,3,0,0,0,1,3,0,1,0,1,False,,,,,,,,,,13.33,1,short,-166.9,2,backward,,,,,,,False,1,6,-5,1,3,2,True,True,,,False
8_41,41,1875301,2398,2411,03:51.8,03:53.1,3,51,1.3,1,2,right_to_left,8,player_possession,627216,P. Metayer,8,RB,2333,Washington,-51.18,-15.5,4,half_space_right,1,defensive_third,False,-52.92,-13.85,4,half_space_right,1,defensive_third,False,3,drawing,0,0,27,1,True,True,True,True,1,True,5,chaotic,5,chaotic,13,defending_set_play,7,set_play,12,defending_quick_break,3,quick_break,,,2,corner_against,False,False,2.27,136.52,2,backward,False,False,6.58,1,jogging,0.62,1.91,1.29,-6.77,-8.3,44.41,44.62,0.21,59.27,60.8,1.53,False,False,4,recovery,5,possession_loss,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,,,False
8_42,42,1875301,2758,2788,04:27.8,04:30.8,4,27,3.0,1,1,left_to_right,8,player_possession,151151,H. McCutcheon,12,LM,2334,Orlando Pride,48.0,4.15,3,center,3,attacking_third,True,45.36,9.91,2,half_space_left,3,attacking_third,True,3,drawing,0,0,28,1,True,False,False,True,3,False,7,set_play,13,defending_set_play,5,chaotic,5,chaotic,5,chaotic,5,chaotic,1,corner_for,,,False,False,7.19,114.62,3,sideway_left,True,False,8.6,1,jogging,1.76,1.17,-0.59,51.08,48.34,3.08,2.98,-0.1,1.42,4.16,2.74,True,False,13,unknown,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_126,False,149882,K. Abello,2.0,LB,37.04,14.11,2,half_space_left,3,attacking_third,True,37.2,14.91,2,half_space_left,3,attacking_third,True,0.8613,False,0.0214,True,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,3,False,,,,,,,,,,9.32,1,short,153.22,2,backward,7.51,1,short,165.98,2,backward,False,6,10,-4,6,5,-1,True,True,,True,False
8_43,43,1875301,2799,2807,04:31.9,04:32.7,4,31,0.8,1,1,left_to_right,8,player_possession,149882,K. Abello,2,LB,2334,Orlando Pride,37.2,14.91,2,half_space_left,3,attacking_third,True,37.13,14.92,2,half_space_left,3,attacking_third,True,3,drawing,0,0,28,2,False,False,True,False,3,False,7,set_play,13,defending_set_play,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,11,throw_in_for,False,False,0.1,171.87,2,backward,,,0.53,1,jogging,4.7,1.42,-3.28,46.92,45.72,9.72,8.59,-1.13,5.58,6.78,1.2,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,165.98,2,backward,7.51,1,short,2,unsuccessful,7_129,,151151,H. McCutcheon,12.0,LM,43.53,13.7,2,half_space_left,3,attacking_third,True,,,,,,,,0.7188,False,0.0166,False,3,0,0,0,0,0,1,0,0,3,0,3,3,1,1,5,5,False,,,,,,,,,,6.52,1,short,-10.79,1,forward,,,,,,,True,9,5,4,9,10,1,True,True,True,,False
8_44,44,1875301,2869,2894,04:38.9,04:41.4,4,38,2.5,1,1,left_to_right,8,player_possession,149882,K. Abello,2,LB,2334,Orlando Pride,30.25,33.06,1,wide_left,3,attacking_third,False,30.88,32.58,1,wide_left,3,attacking_third,False,3,drawing,0,0,29,1,False,True,True,True,2,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,7,set_play,13,defending_set_play,11,throw_in_for,12,throw_in_against,False,False,1.39,-37.3,1,forward,,,2.21,1,jogging,8.84,10.92,2.07,41.58,46.89,11.33,16.01,4.68,10.92,5.61,-5.31,False,False,7,throw_in_reception,5,possession_loss,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,0,1,0,4,2,0,0,3,4,3,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,0,False,False,,,False
8_45,45,1875301,3045,3045,04:56.5,04:56.5,4,56,0.0,1,2,right_to_left,8,player_possession,815174,M. Morris,19,CF,2333,Washington,-34.15,-32.15,5,wide_right,1,defensive_third,False,-34.15,-32.15,5,wide_right,1,defensive_third,False,3,drawing,0,0,30,2,True,True,True,True,2,True,5,chaotic,5,chaotic,8,low_block,2,finish,5,chaotic,5,chaotic,11,throw_in_for,,,False,False,0.0,-78.52,4,sideway_right,,,4.7,1,jogging,2.16,2.16,0.0,-11.74,-11.74,22.41,22.41,0.0,64.24,64.24,0.0,False,False,7,throw_in_reception,1,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,7_135,,62527,A. Hatch,19.0,CF,-19.3,-27.61,5,wide_right,1,defensive_third,False,,,,,,,,0.4145,True,0.0005,False,4,0,0,0,0,0,2,0,0,1,3,,,,,4,4,False,,,,,,,,,,15.53,2,medium,17.0,1,forward,,,,,,,True,7,3,4,7,7,0,True,True,,True,False
